Disc CE Loss,Disc Acc,Grad Pen,Grad Pen W,Disc Rew Mean,Disc Rew Std,Disc Rew Max,Disc Rew Min,Reward Scale,QF1 Loss,QF2 Loss,VF Loss,Policy Loss,Q1 Predictions Mean,Q1 Predictions Std,Q1 Predictions Max,Q1 Predictions Min,Q2 Predictions Mean,Q2 Predictions Std,Q2 Predictions Max,Q2 Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Test Rewards Mean,Test Rewards Std,Test Rewards Max,Test Rewards Min,Test Returns Mean,Test Returns Std,Test Returns Max,Test Returns Min,Test Actions Mean,Test Actions Std,Test Actions Max,Test Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration Rewards Mean,Exploration Rewards Std,Exploration Rewards Max,Exploration Rewards Min,Exploration Returns Mean,Exploration Returns Std,Exploration Returns Max,Exploration Returns Min,Exploration Actions Mean,Exploration Actions Std,Exploration Actions Max,Exploration Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.8186599,0.15625,0.86336833,64.0,-5.770879,1.3170606,3.3022547,-7.0518336,2.0,0.36140144,0.3555919,0.077200994,-0.18362863,-0.009724501,0.0042575854,0.0008227386,-0.021667726,-0.0028765206,0.003401415,0.004337391,-0.010816412,0.05127378,0.02196865,0.10610991,0.0017309173,-0.19339296,0.37373537,0.80303717,-1.9124069,-0.0016171411,0.0044538123,0.0055627227,-0.0134467,-0.0005650293,0.007870114,0.013110614,-0.020558931,1.1098429545952277,0.6331492365581026,3.608787299490635,-1.910728711478374,1109.842954595209,1.5315041611278701,1112.4278496884372,1107.4716646321185,-0.00018846004,0.26186255,0.80778646,-0.85957885,1000.0,0.0,1000,1000,100,1.1363330714255018,0.6705610573022001,4.703076239411407,-3.7270656537709033,1136.3330714255019,129.24673916849662,1409.906568961623,726.7068377460632,0.038343,0.6082314,0.99974823,-0.9991682,1000.0,0.0,1000,1000,1109.842954595209,96,100000,100,326.7541948026046,0,214.8232240038924,541.577418806497,573.0660277837887,0
0.018194184,0.9941406,0.00023064196,64.0,-4.660046,2.1269941,1.2290505,-7.540264,2.0,1.5909243,1.4950123,0.31187844,154.44228,-154.34456,38.412613,35.735798,-197.0796,-154.33144,38.452126,36.267956,-197.61162,-154.18047,38.296276,32.658512,-195.80556,-0.029035944,0.6994045,3.029395,-2.1204386,-0.00023266114,0.3227059,1.1155547,-0.72157216,-0.18951537,0.049063064,-0.085744336,-0.47985628,1.4353538620686377,0.41109357608511565,2.158200051993981,0.4992256346665687,1435.3538620686372,6.03061741862512,1445.9845362791575,1425.511283905188,0.4017982,0.34791097,0.90112245,-0.7354245,1000.0,0.0,1000,1000,100,1.094966049021252,0.7042234280043108,4.291283193477644,-2.5154178319511997,1094.966049021252,193.32170799524195,1549.473720124334,794.3438817358875,-0.04239178,0.60938025,0.999306,-0.9994642,1000.0,0.0,1000,1000,1435.3538620686372,196,200000,200,334.8435660866089,31.510741100646555,208.5097956941463,574.8641028814018,1147.78672222374,1
0.07755545,0.9824219,0.00014876909,64.0,-5.09779,2.3663476,1.0457336,-9.322684,2.0,6.960205,6.7391825,1.0655403,202.6091,-202.30505,138.8129,-26.533009,-549.249,-202.25418,138.89368,-25.932962,-551.9638,-203.2655,138.12242,-26.952517,-548.85516,0.67720455,1.3898056,4.4849234,-3.4927144,0.24875386,0.6420465,1.5862137,-1.1641451,-0.311259,0.12078188,-0.07490885,-0.66588426,1.6514451614220371,0.5063995033407613,2.6592860849627695,0.834632622581506,1651.4451614220368,16.09588069488681,1675.338519528264,1618.5301388900796,-0.0017801725,0.3261166,0.953716,-0.89260703,1000.0,0.0,1000,1000,100,1.3942349838876218,0.7402383944652425,5.143849715206742,-1.0159433115499095,1394.2349838876223,184.0217332240979,1978.5837924033976,897.9791186161567,0.044643395,0.6063074,0.9997624,-0.9998698,1000.0,0.0,1000,1000,1651.4451614220368,296,300000,300,336.09891740838066,31.34647872997448,212.0510861473158,579.4964822856709,1728.3011794588529,2
0.084058404,0.98828125,0.00023298216,64.0,-4.4594617,2.035087,-0.011189461,-8.261627,2.0,19.360165,19.466743,11.570072,575.73944,-575.2219,171.45659,-111.74962,-777.8056,-575.5718,171.44868,-111.10819,-779.2094,-571.7799,169.86264,-114.84087,-773.77167,1.1854281,1.5482866,5.3523145,-6.66704,0.020271646,0.7361791,1.8233557,-1.7230788,-0.48077884,0.17140147,-0.13742575,-1.442718,1.2229809656983508,0.4527428808982405,2.8460181002527785,0.9044957974784087,1222.980965698351,2.36429176943785,1227.7593611419989,1219.439927499676,-0.10630972,0.23725994,0.94782853,-0.9904731,1000.0,0.0,1000,1000,100,1.5015884508344362,0.7333293114778512,5.298738850199573,-1.0103890285315964,1501.5884508344366,239.70735365206522,2048.311032281571,854.1985905524281,0.081174925,0.5829382,0.9996033,-0.9996968,1000.0,0.0,1000,1000,1222.980965698351,396,400000,400,337.52444589696825,32.36526015307754,210.2992595131509,580.1889655631967,2304.6978988493793,3
0.082496986,0.9746094,9.892428e-05,64.0,-6.2133207,3.0292485,1.6537842,-9.551597,2.0,36.00477,34.689438,7.7548146,687.9836,-687.5574,275.3669,-165.93686,-1012.3506,-687.1394,275.57,-165.48328,-1009.5034,-689.1522,274.13617,-168.3874,-1018.86395,1.1078598,1.4243577,4.7346077,-4.387503,0.11530972,0.71704566,1.8127944,-1.9209912,-0.45806888,0.21306568,0.0020680279,-1.2237421,1.1688345624996592,0.3713543416008637,2.6909706396299318,0.6799596529071815,1168.8345624996596,0.6819938672004356,1169.7868969791912,1167.2503570734455,-0.03507738,0.54082257,0.8763311,-0.9889796,1000.0,0.0,1000,1000,100,1.4239018985934608,0.6641634490687084,5.90492536264156,-1.3450094742837169,1423.9018985934613,223.8251327867712,2167.6400949365593,948.5687981041099,-0.05323295,0.6007617,0.99968255,-0.9999945,1000.0,0.0,1000,1000,1168.8345624996596,496,500000,500,339.1464035185054,28.581691099796444,213.54142477922142,581.2695193975233,2892.0148406173103,4
0.09686577,0.97265625,0.00038943597,64.0,-3.232084,1.7657595,-0.8979565,-9.188727,2.0,55.9972,61.517014,67.38106,1063.0015,-1060.4387,510.18082,-212.05582,-1900.4904,-1060.7305,509.88287,-218.69563,-1900.9634,-1073.1653,513.312,-220.21533,-1908.724,1.8088021,1.6176581,7.1062455,-2.9018574,-0.1893812,0.8366808,1.5280937,-2.7618742,-0.58990026,0.32697663,0.15184349,-1.5768014,1.042315119722109,0.12975153587951146,1.8657076947997089,0.7207750345084822,1042.3151197221093,0.6042199231831966,1043.564940664132,1041.5072822314849,0.114809126,0.24979608,0.94600385,-0.9112093,1000.0,0.0,1000,1000,100,1.240450731780109,0.4766008019611779,4.779166322965728,-0.8310836612441524,1240.450731780109,137.0497002584672,1592.6432990483029,842.2119402565081,-0.052195203,0.5390339,0.9995466,-0.9999092,1000.0,0.0,1000,1000,1042.3151197221093,596,600000,600,334.3193677542731,34.63263583695516,212.2475768784061,581.1995804696344,3467.3670044247992,5
0.091270216,0.9746094,0.000100307516,64.0,-4.06633,2.3443944,-0.49877954,-8.246279,2.0,45.665092,49.65479,7.0295053,588.0782,-584.69446,367.94028,-299.41766,-1930.0714,-587.24554,368.02048,-301.94193,-1928.043,-585.8682,369.29144,-300.94467,-1935.664,1.2958955,1.2980745,6.318237,-6.0177326,0.057417557,0.56517947,2.1689868,-1.8372087,-0.84518737,0.24956566,-0.29213202,-1.5481375,1.030474986104715,0.29144377291217655,1.95853614543548,-0.005682083228095008,1030.4749861047155,9.128121897746365,1035.5297730608117,1010.0634794992335,0.04784377,0.18388857,0.9378163,-0.91350836,1000.0,0.0,1000,1000,100,1.136889017836846,0.5302885122127365,4.669415389452032,-1.442848881106482,1136.8890178368458,186.46624906625266,1528.1608635639727,792.4062227121137,0.09002832,0.554495,0.9999938,-0.9999945,1000.0,0.0,1000,1000,1030.4749861047155,696,700000,700,337.5160857862793,28.783335817977786,211.08753862278536,577.3869602270424,4047.4088119012304,6
0.079452544,0.984375,0.00011552712,64.0,-4.2473593,2.029013,-0.3592248,-8.671166,2.0,17.21806,15.652128,7.7222905,820.74365,-819.3983,342.12677,-391.36835,-1575.7443,-818.4852,342.4869,-388.41263,-1570.6779,-818.8771,340.72247,-392.3326,-1572.6074,1.6139896,1.6880091,9.330764,-3.2782614,-0.101397574,0.67903286,2.1121664,-2.6883469,-0.7964063,0.3115667,0.14909704,-1.5504923,1.0564510992112541,0.18590804115702877,1.9685176474327029,0.6596769283842329,1056.4510992112537,0.8886228536185101,1058.1417154126643,1054.9581013688867,0.05424846,0.22006929,0.9069351,-0.80644953,1000.0,0.0,1000,1000,100,1.1382302458298525,0.3791838615621702,4.861631458445265,-1.0199998571789053,1138.2302458298527,73.28933553643553,1277.9331578242,812.6977443047751,-0.029591523,0.5148385,0.99981534,-0.99971384,1000.0,0.0,1000,1000,1056.4510992112537,796,800000,800,330.68161628069356,31.439953420311213,201.7225349000655,563.8441046010703,4612.731524492148,7
0.06621522,0.99609375,5.607189e-05,64.0,-2.9584012,1.4906052,0.3464594,-8.830227,2.0,37.788765,42.52736,8.084385,931.04364,-929.9553,292.71396,-421.09042,-1375.7163,-930.35284,292.89746,-419.28403,-1375.1732,-930.4001,292.7413,-423.349,-1376.5671,1.0942495,1.3315103,5.3660116,-4.4443984,-0.12000064,0.6404572,1.8384848,-2.452458,-0.5852235,0.2880205,-0.04621668,-1.559852,1.0576277801527736,0.13756795003886474,1.756918102278267,0.9998265023546385,1057.627780152773,0.6389110760764838,1058.8587645827072,1056.7457945465005,0.052193012,0.20474696,0.8900167,-0.7813277,1000.0,0.0,1000,1000,100,1.1741763876003526,0.3334287438802647,3.4217772305528187,-1.8655928143257514,1174.1763876003527,108.40646314014148,1350.4769029109366,779.7626077503685,0.021804817,0.52572376,0.9999981,-0.99993414,1000.0,0.0,1000,1000,1057.627780152773,896,900000,900,336.0637348452583,32.921271938830614,210.83058405062184,579.8155908347107,5191.971130930353,8
0.08111547,0.98828125,0.00011319014,64.0,-3.981095,2.0207422,-0.42525256,-8.140115,2.0,11.839265,14.302681,11.754608,732.7328,-731.4517,264.83618,-464.5802,-1605.3271,-731.3921,264.7285,-465.2461,-1595.8024,-731.6791,264.8322,-465.11658,-1602.2734,1.187856,1.5264038,7.6528945,-3.983129,0.10705789,0.59466654,2.8303316,-2.4428892,-0.71975565,0.26892623,-0.083459154,-1.6413918,1.0600966629295858,0.11967580916082761,1.670409315216795,0.9997458968781722,1060.0966629295856,0.5848334040862779,1061.1495602631398,1058.9566831037012,0.097194426,0.2604778,0.8867112,-0.70251274,1000.0,0.0,1000,1000,100,1.1507895865132516,0.3124127745891203,3.3655399895480005,-0.13405866954447707,1150.7895865132516,76.28012758122799,1257.5484361102087,1027.3834869148134,0.033798378,0.52634454,0.9997207,-0.9998212,1000.0,0.0,1000,1000,1060.0966629295856,996,1000000,1000,336.9643791113049,32.343391105066985,210.83716432657093,580.1449345429428,5773.114459315781,9
